timeStampScheduled,timeStampSent,timeStampStart,timeStampStop,originalTimeStampSent,timeZoneOffset,deltaUTC,stress,anxiety
1740432763,1740432765,1740434312,1740434334,1740429161,-21600,0,60,59
1740513803,1740513805,1740515008,1740515022,0,-21600,0,72,62
1740690822,1740690824,1740691072,1740691079,0,-21600,0,32,42
1740781867,1740781870,1740783252,1740783268,1740776463,-21600,0,54,55
1741039123,1741039126,1741040616,1741040632,1741035520,-21600,0,65,55
1741122425,1741122428,1741124179,1741124190,1741118824,-21600,0,42,55
1741303099,1741303102,1741303367,1741303371,1741295893,-21600,0,51,51
1741385019,1741385022,1741385030,1741385038,1741379612,-21600,0,64,69
1741560541,1741560544,1741560555,1741560560,1741556937,-21600,0,34,34
1741645701,1741645702,1741647639,1741647647,1741638494,-21600,0,79,77
1741729875,1741729876,1741731348,1741731361,1741724472,-21600,0,50,46
1741904665,1741904667,1741906180,1741906187,1741899261,-21600,0,54,53
1741995595,1741995598,1741998544,1741998551,1741988386,-21600,0,57,53
1742081336,1742081338,1742081341,1742081347,1742075930,-21600,0,46,39
1742333419,1742333420,1742333578,1742333585,0,-21600,0,36,40
1742419584,1742419585,1742419591,1742419603,1742415982,-21600,0,42,47
1742501618,1742501621,1742502428,1742502436,0,-21600,0,52,50
1742599137,1742599138,1742600987,1742600998,1742591931,-21600,0,44,41
1742685778,1742685780,1742685785,1742685790,1742680376,-21600,0,28,22
1742767225,1742767226,1742767396,1742767400,1742765425,-21600,0,18,18
1742850949,1742850952,1742852547,1742852552,1742849149,-21600,0,71,70
1742935244,1742935245,1742936198,1742936205,0,-21600,0,64,71
1743027798,1743027799,1743028209,1743028215,1743025998,-21600,0,52,49
1743113216,1743113218,1743113569,1743113574,1743109613,-21600,0,71,64
1743197942,1743197943,1743199626,1743199630,1743192540,-21600,0,59,61
1743290478,1743290479,1743287567,1743287573,1743288678,-21600,0,43,45
1743376720,1743376721,1743376960,1743376963,1743371314,-21600,0,36,33
1743461056,1743461058,1743461074,1743461078,1743453853,-21600,0,52,50
1743549579,1743549582,1743549589,1743549675,1743542372,-21600,0,66,54
1743633569,1743633571,1743634071,1743634076,1743626363,-21600,0,43,41
1743894050,1743894053,1743894072,1743894081,1743888646,-21600,0,30,26
1743975013,1743975017,1743975382,1743975389,1743969608,-21600,0,10,23
1744068789,1744068790,1744068795,1744068799,1744061582,-21600,0,52,53
1744145496,1744145498,1744145599,1744145604,0,-21600,0,61,68
1744234845,1744234847,1744235233,1744235240,1744229440,-21600,0,51,35
1744321681,1744321682,1744322281,1744322288,1744316278,-21600,0,37,48
1744410302,1744410304,1744411916,1744411926,1744404899,-21600,0,68,59
1744491998,1744491999,1744493052,1744493062,0,-21600,0,47,20
1744754653,1744754655,1744757268,1744757272,1744747444,-21600,0,28,25
1744837946,1744837948,1744837954,1744837961,1744834343,-21600,0,16,25
1745094877,1745094878,1745094943,1745094946,1745093077,-21600,0,17,19
1745183677,1745183681,1745184345,1745185652,0,-21600,0,19,19
1745275298,1745275300,1745277280,1745277290,1745268094,-21600,0,49,46
1745361034,1745361037,1745361053,1745361060,1745355632,-21600,0,55,71
1745445192,1745445193,1745445206,1745445213,1745443392,-21600,0,67,76
1745532847,1745532851,1745533075,1745533080,1745531047,-21600,0,45,34
1745708892,1745708894,1745709004,1745709009,1745701685,-21600,0,13,9
1745880147,1745880150,1745880154,1745880163,1745876545,-21600,0,77,86
1746049241,1746049244,1746049872,1746049945,1746043838,-21600,0,20,29
1746224319,1746224322,1746224505,1746224515,1746217110,-21600,0,64,80
1746398103,1746398104,1746399688,1746399693,1746394500,-21600,0,13,34
1746485971,1746485972,1746486929,1746486934,1746480568,-21600,0,39,33
1746565830,1746565831,1746565839,1746565844,1746564030,-21600,0,32,51
1746650980,1746650981,1746651299,1746651310,0,-21600,0,24,39
1746738873,1746738874,1746738889,1746738895,1746735270,-21600,0,15,21
1746830660,1746830662,1746830668,1746830672,1746827057,-21600,-1,27,21
1746913168,1746913169,1746913438,1746913447,1746907764,-21600,0,34,30
1746999258,1746999259,1746999275,1746999279,1746997458,-21600,0,21,17
1747088118,1747088119,1747088124,1747088133,1747082713,-21600,0,43,56
1747175582,1747175584,1747176439,1747176447,1747171980,-21600,0,41,66
1747254291,1747254293,1747254763,1747254770,0,-21600,0,44,39
1747431147,1747431151,1747431411,1747431419,0,-21600,0,40,46
1747517530,1747517533,1747517541,1747517545,0,-21600,0,18,11
1747602575,1747602576,1747602839,1747602844,0,-21600,0,13,35
1747694020,1747694021,1747694321,1747694327,1747686813,-21600,0,32,32
1747869465,1747869466,1747869476,1747869839,1747862260,-21600,0,31,31
1747946704,1747946706,1747946712,1747947372,0,-21600,0,25,19
1748032311,1748032312,1748033034,1748033050,0,-21600,0,41,41
1748121514,1748121517,1748121523,1748121528,1748117910,-21600,-1,10,29
1748208750,1748208754,1748208761,1748208768,1748205149,-21600,0,14,21
1748299668,1748299671,1748299695,1748299703,1748296065,-21600,0,20,35
1748386370,1748386372,1748386377,1748386385,1748382767,-21600,0,36,52
1748471613,1748471614,1748471704,1748471712,1748466209,-21600,0,27,41
1748548983,1748548985,1748548996,1748549029,0,-21600,0,14,31
1748643960,1748643963,1748644302,1748644309,1748636753,-21600,0,33,67
1748726807,1748726810,1748726817,1748726824,1748725007,-21600,0,35,43
1748816935,1748816936,1748816941,1748816952,1748815135,-21600,0,39,50
1748992153,1748992157,1748992162,1748992169,1748986747,-21600,0,30,50
1749075352,1749075354,1749076091,1749076099,1749069946,-21600,0,48,59
1749161560,1749161562,1749162119,1749162131,1749156155,-21600,0,47,56
1749246225,1749246228,1749247164,1749247174,0,-21600,0,32,53
1749332182,1749332185,1749333915,1749333933,1749330382,-21600,0,17,27
1749502088,1749502089,1749502132,1749502138,1749500288,-21600,0,49,58
